Date,USE_SMSV,USSC_SMSV,UST_SMSV,LTB_SMSV,USR_SMSV,GC_SMSV,BC_SMSV,TSE_SMSV
2018-11-01,1.0238229118685005,1.5492754171206926,1.5112610771499677,-0.2325958802657442,0.4315925868286991,-0.05219230101103604,-0.9266113518342967,1.2221684044643084
2018-12-01,1.2127925703043312,1.1171609655591432,1.5753644106293945,0.2428181525830032,0.9879014516492541,-0.23207997341198025,-1.9500377653056844,1.2315025388243686
2019-01-01,1.1377381794200014,1.6459441131987111,1.2345383477158463,0.7506794736950754,0.3984157800071507,0.38469357923172254,-1.7836476109866235,1.1608305655648818
2019-02-01,1.3208413934466237,1.001111824276931,1.6710726420957802,0.3823281534021189,0.7764932694854537,0.4101003151644036,0.283330693778753,1.3276515196261867
2019-03-01,1.4407561581873178,1.4258209379891336,1.8592410249334876,0.03722175030612757,0.7779854870599294,-0.12068521076185097,0.2074117827953809,1.3438580685434398
2019-04-01,1.3212171266567099,1.4419790012496927,1.8582300479719496,0.6495841163961861,0.894982389549231,-0.35688169992362273,-0.14776365413708073,1.4200804762118002
2019-05-01,1.3764295691379729,1.3768994250836526,1.8803942505972064,0.270905238556655,0.8282044690432462,-0.21475317225094873,0.009274637454697044,1.5273927419611713
2019-06-01,1.2904547609850041,1.7188716077149417,1.5844707379523935,0.6333049282039596,0.8871157258064785,0.14470769934304661,-0.9924027501202247,1.36032175206523
2019-07-01,1.3994808117548267,1.0309840896804443,1.838381364857439,0.45464124911818043,0.8568526931536029,0.947534015223773,0.043340739029327946,1.3861795476249503
2019-08-01,1.365910547872541,1.4313414584315791,1.79500913907188,0.42301506823388735,1.0211855330343877,0.09097236353512263,-0.2281024162833822,1.3648957003178592
2019-09-01,1.2904037958185621,1.7034338067208707,1.7434215999943954,0.615838895637232,1.0658196609569592,0.814882782555767,-0.8981546891350092,1.3535032282725201
2019-10-01,1.2498273192886102,1.235681003026569,1.7053374304997473,0.437693986441337,1.0678265685524544,0.026867635059254803,-0.09383780463869769,1.2467225218169704
2019-11-01,1.3669809134664495,1.2304598518387433,1.7218935506977697,0.2613527707092726,1.093469082724215,0.1721641543128157,0.09219191148925507,1.3833091535170647
2019-12-01,1.4926929566760234,1.1415325838506927,1.8019871088755248,0.22895763593553506,0.9035880933951059,-0.09106909920365971,-0.20339544805701362,1.4725643620134947
2020-01-01,1.4875750440080284,1.2945818893457355,1.8857540603590999,0.10611001150886719,0.8139944171905079,0.263577646833663,0.35191561508574093,1.410735512590044
2020-02-01,1.3489041366548107,1.6314771541266389,1.9546835902521442,0.6079295860005725,1.030980865420871,0.416225031048603,-0.9261254580980439,1.414814332404792
2020-03-01,1.1104349059038954,1.6796589508004414,1.628571159136456,0.5839849661473773,0.6156762223656358,0.19348093330743718,-1.1746333577264736,1.3369524752121258
2020-04-01,1.280798452032363,1.3533923634346126,1.420105709142622,0.8098414312720271,1.0263201747607782,0.07794453030759001,-1.374227508066265,1.3916974684732062
2020-05-01,1.448406345170047,1.3806467851294402,1.7660804850984249,0.4899368787321379,0.7177087062687522,0.6995772154043376,-1.0745040613251153,1.4103236642379904
2020-06-01,1.3914052938009238,1.2564952310492372,1.9792597525446967,0.2624190964167862,0.9570255267791561,0.534047178837621,-0.10912873266417018,1.2563189463562912
2020-07-01,1.2941450311747495,1.3371286855152513,1.9563745666186703,0.3942730958745872,1.010202471095841,0.5405276084768119,0.06116395485644271,1.4483185977146924
2020-08-01,1.489998393804518,1.4117422121166514,2.010830217183317,0.7651743639327913,1.1009611674101172,1.0757959795971568,0.4097908807391286,1.406003624753475
2020-09-01,1.5323388720539464,1.3263349923630792,2.1917140264322517,0.15508142636541225,1.208550503238737,0.5177004763123707,0.5827791495241174,1.5335719176011446
2020-10-01,1.3413264717401,1.8183479848172759,1.8930303252356586,0.40412353561041725,0.824471943577037,0.03065362930677681,-0.38381401396384046,1.262294633860905
2020-11-01,1.3458608659107307,1.2536289470574713,1.7668315777458266,0.16124805227895744,0.7489969462607161,0.24333814971099915,-0.6341043535722927,1.2614172481816808
2020-12-01,1.5141147275450504,1.233054295759185,2.0159554247528315,0.4430826633804912,1.1741285894224895,-0.21899507437569765,0.43246599530424334,1.2681113921847065
2021-01-01,1.507391512887831,1.453049026341667,2.0048790493913256,0.3288928501242618,1.1480405785565155,0.465699519841271,0.5057485671229057,1.4550908951561055
2021-02-01,1.3802176364953982,1.4506842003271934,1.9325419649174422,0.09042213292552137,1.046382955389606,0.2424043558225712,0.5797719852697489,1.494042098894878
2021-03-01,1.4153924177784456,1.4985250678690678,1.7622390811106476,-0.1296513904722807,1.2142289380312103,-0.17077017038387896,1.2396895244422972,1.4815003765925838
2021-04-01,1.5552842327279075,1.685470636621604,1.8233659968113087,-0.34651759704496,1.2848470059493788,0.024385262128604337,0.05063190632357426,1.565329240410122
2021-05-01,1.7194561750776856,1.4955261278567686,2.0619974407321564,0.36534192068391896,1.4240659479615454,0.3363558048270631,0.9757257654192939,1.5844113055195637
2021-06-01,1.4925364030151387,1.718746051062997,1.871244066107499,0.2604855099210187,1.2437240088674426,0.7177336583916789,0.8398924624203521,1.5457790656348425
2021-07-01,1.5575344731481229,1.5563959428013994,1.9640644838492674,0.6789483206450543,1.2295557990553418,0.1633565961024688,0.962772937374941,1.5119085376624188
2021-08-01,1.625268214597135,1.7572824927757782,2.016459485439504,0.7352548228840917,1.4970389704473284,0.1909725399017548,0.3423185571032024,1.5472182214295962
2021-09-01,1.7164509428640715,1.4657914602240303,2.101718841538599,0.34839806190477973,1.3412867344472226,0.27850916294465017,-0.25106687358318586,1.6356390895894117
2021-10-01,1.4240928728028026,1.745198172022435,1.8387514166922465,0.07004564820912244,0.9383652927275067,0.015141164010501333,0.9707611687434222,1.5530501495801543
2021-11-01,1.5635243777141745,1.195461148084602,1.9398776184064799,0.42548747120363495,1.3201316257625324,0.24169386437652282,1.3412725298573411,1.5216726133924998
2021-12-01,1.4652323431356584,2.049865486703594,1.943305064541307,0.6102376608097623,1.1078567394053458,0.18118146877888314,-0.7865115045276333,1.5887469148842353
2022-01-01,1.676290086913523,1.2453866367414237,1.977497079730935,0.1773327018162809,1.1105173662286287,0.3326841580736777,0.6247986715786507,1.5289709459538359
2022-02-01,1.4826402166208654,2.0260399979133084,1.8805311208883835,-0.14396496506415477,1.0284561871510507,0.3117348149596322,1.1512221059532244,1.4331402372895696
2022-03-01,1.3507156992079592,1.3652529803578897,1.6687807481367862,0.025562102463817682,1.1211193507661024,0.37248920851532336,1.3168644066592434,1.4157796649999006
2022-04-01,1.4631644620986346,1.3952150709712623,1.886878021735825,-0.4813191699382799,0.977496915456615,0.38112053043953986,1.899347725974203,1.4409452080163678
2022-05-01,1.3735529925501302,1.6794023559559714,1.9294395974942775,-1.0272958664055596,1.2462310464292465,0.3057662378212274,1.8601991445908255,1.4652506797695872
2022-06-01,1.286741778466308,1.289836866523783,1.6019353706368562,-0.33940117001876685,1.058151686426529,0.12423229379964118,1.7341907376344996,1.42299767965603
2022-07-01,1.1710582369121108,1.622429140287059,1.6833228725123321,-0.1478859283005593,1.0178461919498767,0.20722233795233141,-0.77645389903421,1.5277003080305398
2022-08-01,1.445716726916251,0.975221096866876,1.679927674427773,0.4470263614884635,1.042559705504516,0.055326760857495216,-0.48019060352271625,1.584631287996861
2022-09-01,1.3723799466823923,1.5930917396503814,1.8628796172603201,-0.3701246412516565,1.266490729881762,0.01686559762729258,-0.3660822803529265,1.5091890530414789
2022-10-01,1.3790572824941283,1.5263037339728713,1.7606751842925117,-0.9730479987880117,0.9726650891444437,-0.10332931212964443,-1.5179924470448964,1.3015662506281034
2022-11-01,1.4399059178343045,0.9094647604224989,1.772030578147978,-1.0571765487058848,1.0128750208691122,-0.07504564095390873,0.5248173772229743,1.346580285379571
2022-12-01,1.478069670459658,1.3793182198542213,1.7810023321691089,0.6404934596335472,1.1962043664548172,0.35639231535390165,0.5349655251425269,1.5536849807166926
2023-01-01,1.2665667389235167,1.7001088617258113,1.757475710719794,0.008061057621910015,0.9429266064601403,0.3256411638841008,-0.4622031909681068,1.28833317201247
2023-02-01,1.4138644107925384,0.7928690620257911,1.691264802662029,0.7368292372318646,1.0514561450620603,0.5601565774917046,0.22327250426354417,1.526798206068777
2023-03-01,1.2807589823778642,1.8442773651930842,1.9071983258231882,-0.08280852901005066,1.17996194159284,0.14361675605978008,-0.7782256503914042,1.5150112263892126
2023-04-01,1.4293609000918677,1.7352143993686917,1.749572297330139,0.48101692940121404,0.9802306537301365,0.3366701956464726,-0.12790088342358616,1.4307524855369036
2023-05-01,1.4637715910591549,1.3876155355096076,1.919632614859915,0.2987496689673957,1.0594395706984185,0.35355439530364413,-0.11477304424777908,1.4144893884699967
2023-06-01,1.4206934364068358,1.4359800287604598,1.761067407026853,-0.06372199645288155,0.8793771356415138,0.2914237480701833,-1.2470090926440032,1.4446455300572587
2023-07-01,1.5260885628653014,0.8933083288244396,1.8835082590975516,0.11711082884347247,1.0175909791464346,0.1732742204904922,0.23193736270414084,1.4082706794378657
2023-08-01,1.6178791991639878,1.0624666860072103,1.9907411270950643,-0.09652223128120317,1.0966028671710668,0.3045282312725964,1.616361583787217,1.596839897275504
2023-09-01,1.5139997682165374,1.7268207279419716,1.8412945077597325,-0.21250850085598963,1.0776982049552728,0.23955526577052916,0.26447777836368186,1.4708086079491483
2023-10-01,1.3028083791925398,1.563756732154607,1.68748894247131,-0.7304334331160224,0.97874515589805,0.07917507758061015,0.32219505300712836,1.3228202770535753
2023-11-01,1.3978888247627426,1.4094700574254975,1.6984353641792103,-0.65041942558153,0.7185717994046277,0.2823844785915425,-0.28817611358588796,1.4071306161219348
2023-12-01,1.5509315434661877,0.7193049132130561,1.716392632630303,0.6219144585448314,0.8615567373335075,0.37348781629351263,-0.48460538169919526,1.4204036085013683
2024-01-01,1.5796805106108942,1.1504263481944892,2.0230492773562085,0.9727458435412236,1.0081468033103644,0.35556659235415583,-1.5621560950286713,1.4596526841995687
2024-02-01,1.5727993402407427,1.5408803523630594,1.89994495585831,-0.028507694591521908,0.8963223617905791,0.2878030096345188,0.5663848804790379,1.5335194257017548
2024-03-01,1.5923968054876259,0.9461927754785349,1.9269334147566515,-0.10911890092604914,1.0118043385547522,0.3020654361869804,-0.1357037244138955,1.4848902037732663
2024-04-01,1.6602512137138812,1.2198973760159286,1.8969688581790587,0.15468348345991345,1.0333975424759505,0.4130700386450932,0.630732037891668,1.5322291727999902
2024-05-01,1.4742158300762613,1.8353022297425905,1.767861043963399,-0.5486715980582751,0.9748017981396732,0.5731778920343203,0.4177461593490728,1.3459392894986235
2024-06-01,1.5951437443854117,1.0397167620345142,1.8605346062718946,0.26549904869045515,0.8901848983482712,0.4661637293979673,0.11695296785616979,1.4436503728701415
2024-07-01,1.5495460814120978,1.6087934527795817,2.0620297737377964,0.33086009525043025,0.9505909524314798,0.4410501365168639,0.01601629939780377,1.487532760048627
2024-08-01,1.476080422552874,0.6406953909316174,1.9546486866210808,0.4630596797135347,1.0320010677077798,0.5695741033944453,-0.46296506327334835,1.5478320829077388
2024-09-01,1.586181767761495,1.6756685603149708,1.7706343495340735,0.3923789241057756,1.1652128694912003,0.5742420840483327,-0.43460096131671333,1.5614642404160037
2024-10-01,1.633593695604587,1.3112717632992525,1.9239297761932959,0.44515974906565153,1.1422318658021926,0.6963449387443226,0.005797816715814161,1.5603615887105735
