Date,USE_SMSV_EMA4,USSC_SMSV_EMA4,UST_SMSV_EMA4,LTB_SMSV_EMA4,USR_SMSV_EMA4,GC_SMSV_EMA4,BC_SMSV_EMA4,TSE_SMSV_EMA4
2015-12-01,1.4651830448842673,1.461102775137961,2.3248189961807233,-0.18226884908433233,1.2849935780022719,-2.493363992894543,-3.7460216536206086,1.3466464559044116
2016-01-01,-0.048835089193373045,-1.300819324101436,0.642848449191572,-0.3118469961811497,0.929711786500133,-1.6749998055458895,-4.586684551766998,-0.25551951819480506
2016-02-01,-1.7999298247211704,-4.050110413721785,-2.2493333867552847,2.216684392745589,-0.27253252389581817,1.1643720380033458,-4.489834000187199,-2.2380187243635876
2016-03-01,-1.1011326372369936,-2.5177089624903837,-1.9858711790732992,2.481096336728403,-0.31095649934551584,5.070077734367735,-2.7836775599751244,-1.3468971416140259
2016-04-01,1.8146355409221055,1.5635168763318859,1.4162595641021871,1.4593608134939042,3.505352889769345,2.7029879547446822,0.020056789118956433,1.8420881469480272
2016-05-01,1.4507994569953033,1.738153781178493,-0.3010149745413536,0.5742428558043826,1.6047147869576162,3.6589253093914933,3.88719811466639,1.552170648448376
2016-06-01,1.5596165898429382,1.9332435529204637,1.565618504890633,0.66551168070541,1.8586143698011157,-0.2471371159620029,2.697659656163736,1.6284143138327278
2016-07-01,0.867736527100002,1.1541438360165126,-0.0776522428709002,3.17143105913244,3.5122607545330142,3.436023839594647,3.365288114726535,0.9098887111475804
2016-08-01,2.194625387801735,2.813352545488716,2.9374377349670153,2.756801229471511,4.181755735807266,2.8505454449162704,-0.7768086353329182,2.331313641302541
2016-09-01,1.361771165780072,2.6276547848233056,2.1860876189038634,1.2439444257577734,1.0045459444523386,0.42742068429239083,-0.15081072905630563,1.4728491622427657
2016-10-01,0.6158470591180458,1.8925161390719565,2.095797490805426,0.14803700147517102,-0.39818503805561734,0.51907675426655,1.6263747481207997,0.7715613344190246
2016-11-01,-0.12943700212397066,-0.5901779812825275,0.7677207950670255,-1.6596451364608467,-2.278951695195412,-0.8573497083731183,0.8442395801991454,-0.22160687639837237
2016-12-01,1.4066217807478814,4.067831968814962,0.6319011963687248,-4.285738809283419,-2.0342398664420522,-3.8587140277452954,1.1690594979567241,1.6624437624338035
2017-01-01,1.40739359603441,3.431695614891532,0.7256200864647518,-2.8650542815165316,-0.1621651346719487,-3.0882508831213538,2.365270645726935,1.5408372291861008
2017-02-01,1.8031124694673575,2.337744784126592,2.6065367495744503,-1.211180112098415,0.668870068990565,0.31827811026746516,1.1959644475146418,1.9241954763409221
2017-03-01,2.653500841369479,2.173508623705043,3.3132557059471566,-0.17725529314254537,1.805370585381877,1.4752174933122566,0.630670742604713,2.6264601970703794
2017-04-01,1.4757656763884506,1.1983588307959132,2.717068665839143,-0.3523712283548486,-0.17234346007864196,0.7068251621254817,-0.9151413538460321,1.421135319437685
2017-05-01,1.4535990912339323,1.2896823655116119,2.803215607073829,0.4105560098702338,0.27880172197430186,1.1136878852374406,-1.6216002179023221,1.4583740757962464
2017-06-01,1.4407801423276925,-0.015046966754602707,3.24533349758572,0.9974371419794384,-0.11214311740761744,0.6209433785345233,-1.536890732139928,1.2777881545721168
2017-07-01,0.9201650880867966,1.3431770315152547,0.9135159212017832,0.9137180870801936,0.4324809782817035,-0.4932265737575906,-1.3212402012644107,0.9657387282234601
2017-08-01,1.5747378085569506,0.9683137802868228,2.281135862403199,0.29004632049684875,1.1354447633278089,0.6331826194751204,0.8473153380607931,1.517585689775832
2017-09-01,1.0595424454101643,0.25251976510188895,2.1925985922835394,1.5287953514705743,0.582882365054464,2.057812220968096,0.6703441992805206,0.9689651430994134
2017-10-01,1.2428409543187395,2.577359036854157,1.1167250355432161,-0.008118884737647974,-0.09911871038613279,-0.11961012277451331,1.1913990607071177,1.3828419966455419
2017-11-01,1.8899488389631511,1.934212925011741,2.6020408263541093,-0.011310498513517026,-0.08213352129432497,-0.3704800973434015,2.3045969779811237,1.8752381180902753
2017-12-01,2.3618982205321477,2.3344494254135255,2.3535829471831704,0.2816437245509042,1.0184866350919553,-0.08739588964361776,1.7534414187794047,2.337527628410876
2018-01-01,1.695625317215901,1.086942621524949,1.5675653216980836,0.8139833762098291,-0.06002845199571673,0.7988029318340681,2.1659166365168425,1.6722813394544083
2018-02-01,3.489852599243476,1.8378188948908798,4.523709758060656,-0.6535597093879569,-1.1420651166369054,1.7690541449688442,2.4749686581410786,3.2983940041409108
