Date,USE_SMSV_EMA8,USSC_SMSV_EMA8,UST_SMSV_EMA8,LTB_SMSV_EMA8,USR_SMSV_EMA8,GC_SMSV_EMA8,BC_SMSV_EMA8,TSE_SMSV_EMA8
2015-12-01,1.6112023865730318,3.351144720994874,2.222416102824885,-0.7046242789492304,0.62723760222617,-5.082385597908749,-5.394770092329024,1.6814021106330093
2016-01-01,-1.5327609677616953,-3.680245298142328,-1.0679583559591652,-0.5331806188339432,0.47581948166929805,-1.3800551956104727,-5.754496189768588,-1.8026679793825635
2016-02-01,-3.840396366920454,-7.273530894249392,-5.52413249083358,4.709334104397119,-1.5830303050130405,4.04610343234279,-4.623189575358628,-4.514604873136719
2016-03-01,-0.8267498526224445,-1.6300917782595024,-2.35580147148729,3.2648204430164784,-0.60819607201374,9.54705282904955,-1.115292339554641,-0.902764074181589
2016-04-01,4.779995916257205,5.838906594667943,4.756058952176326,0.580693792465869,7.274542306379347,1.2336200300969262,3.1620753854327486,5.10476953800186
2016-05-01,1.6832725811890334,2.7498396703077974,-1.3851700038337453,-0.49144307243719,0.44546633076651465,4.329659733443412,8.396542244169975,1.9311856198360304
2016-06-01,1.69336276492777,2.3392664435703225,3.2299002364156886,0.5545685589405862,1.895353810408926,-4.054312719149451,2.399967497172966,1.7687912871172973
2016-07-01,0.19744524808260588,0.4487320608186679,-1.3883936775546901,5.647557465185946,5.156115203965529,6.379626628240873,3.9547424695383877,0.22036840891245954
2016-08-01,3.3881254596326746,4.328023103766359,5.6922697547063414,2.8233722370267262,5.186498078444592,2.855313808540141,-4.776060680374673,3.5998360473871633
2016-09-01,0.7751718539089845,2.7380475040949204,1.9684600780553685,-0.24355134160772665,-1.9746288223613293,-2.023210771242499,-0.33800321856674104,0.8763218204932882
2016-10-01,-0.2382798062672892,1.1792380302470398,1.9645141238214032,-1.25164717607378,-2.397728900437485,0.14725320333975275,3.379251772321742,-0.0472809723035936
2016-11-01,-1.0430887099873831,-3.2322163206088836,-0.5760326191937702,-3.75519619128649,-4.559688647008557,-2.309513811119366,0.4050777832055094,-1.3822665037567639
2016-12-01,2.7421150447437186,8.20926869887014,0.22770012466840103,-7.334042506484495,-2.2534110999742754,-7.156382695585728,1.4200598947264584,3.310152687600927
2017-01-01,1.6902460303072535,3.6198926526471693,0.7117138846512164,-2.058713134782475,1.676037274200845,-2.958024344681837,3.602832714788744,1.7454069774224379
2017-02-01,2.2525112124598716,1.2802414718143347,4.505044246056312,0.6250019290916877,1.8683507425083037,3.7408699297875523,0.261134653957213,2.3462053931929385
2017-03-01,3.591492046704105,1.79868549063821,4.4024329209175255,1.2173016861189874,3.172759877184483,3.286329234966914,-0.08820026950262935,3.4234013973971242
2017-04-01,0.4789467470219703,0.15882627970252888,2.332846232936149,-0.26291405653062105,-1.8674707805837858,0.31493509875691567,-2.613272708993853,0.3621317029190706
2017-05-01,1.2468813620781383,1.1752503271042614,2.821558771994179,1.1877808115914488,0.3997153105855255,1.4368384118668622,-2.689017968030192,1.2862208915536835
2017-06-01,1.371939381500086,-1.3445268768945167,3.686227637428477,1.7496091525144082,-0.4934702082601394,0.19388806529963623,-1.6737035983700732,1.064853707625293
2017-07-01,0.39516312826448785,2.424439793997758,-1.3341897846613242,0.9824294315152151,0.9136808641045762,-1.68859878967799,-1.0988453624709387,0.6037048741454571
2017-08-01,2.122101610636535,0.8321380160076671,3.208157698163576,-0.3206553621173243,1.9391502740973992,1.5196721435001799,3.038345009164297,2.0044081928084463
2017-09-01,0.6563872845905084,-0.5013380034006484,2.307224777526145,2.6478518056976488,0.17374742862317996,3.66682760148306,0.9238545083937003,0.5202262453346389
2017-10-01,1.341903860121316,4.736226011449016,0.048750856433681065,-1.3167418569340357,-0.8619727204925742,-1.9690056214496303,1.7680947845119572,1.7078430034324459
2017-11-01,2.5585239990806357,1.7226792838209544,3.8768292727284415,-0.2937992919955001,-0.21526776277069712,-0.9854044469465625,3.527052923195038,2.42921965464428
