Date,USE,USSC,UST,USB,LTB,BB,USR,GC,BC,TSE
2014-04-01,1.1395987498469262,-3.4991293838876225,-0.09144410489767552,0.7333412550715179,2.080508294007122,0.7793062407204232,3.960076568525528,0.49348807324613997,1.1102519306177117,0.4990271391964507
2014-05-01,2.320645216685402,0.7858860650988619,4.485650905382221,1.8224607204145427,2.9645012892507427,1.0693493982802504,2.3992299902912295,-3.051039187154414,-1.4388343588604968,2.101920938340629
2014-06-01,1.577716447778843,5.271988591486476,2.847472226165304,-0.19545551403266082,-0.26690650890226486,0.08452156452236625,0.20082102212477526,6.319017654797743,2.1129450129794947,2.1992390716707444
2014-07-01,-0.8710081453183527,-6.4135809620293855,1.4538765635525808,-0.23760220720160374,0.6646092292827976,-0.2696683247810361,1.012372562482211,-3.631673024297155,-4.740411053995375,-1.5900460685807194
2014-08-01,3.946352620661342,5.232008956946332,5.009432792302615,1.8755726466048284,4.717485294083024,1.1405089898284926,3.0440580184253108,0.38090706137288155,-1.1453309812758716,4.150793220325344
2014-09-01,-1.8384710317408959,-6.185664538012025,-0.9921710543132845,-1.0321767806141469,-2.077379266687762,-0.5780907743921815,-6.905947695227632,-6.17632931388793,-7.231333826313858,-2.541420180960563
2014-10-01,2.8335705624967122,6.886375676977852,2.8861861402711186,1.5262015631193782,2.797056648492724,0.7432072579699245,10.959325271308696,-3.054810644807593,-3.8759770162430596,3.214873748278002
2014-11-01,2.747134126111095,0.11150540678526166,4.5463077976720445,1.2988803861124554,2.9728609979771115,0.8173265010429365,2.0002602561052907,-0.48819726067770297,-8.512533224016206,2.480260004052637
2014-12-01,-0.8011197405215276,2.510957268595515,-2.6035031592741897,-0.016048817953995265,3.0508166496631794,-0.3941681828934507,0.5336677972475723,1.3112132840068735,-9.647409066971878,-0.5628289902719907
2015-01-01,-2.4273554649457463,-2.916607889515721,-1.717506983615713,4.634367274716933,10.29768570471228,3.084016036149251,8.308228180417942,8.689905756357263,-5.691059375739094,-2.2227301669112354
2015-02-01,5.620484287325556,5.946425439018066,7.220593571384204,-2.632238133712328,-6.327716528140648,-1.5056852745484073,-3.6741527001547425,-5.90521949481232,4.425287007297052,5.741939712261623
2015-03-01,-2.00799016674178,1.460272139306329,-2.5830269509906967,0.8627619848101231,1.0995104423000779,0.5517123527661871,1.1274672331565094,-2.1522037888980217,-6.053919939188601,-1.6235577370853016
2015-04-01,1.4341439820756419,-2.267496710596406,2.1567659430655084,-0.6364652721109199,-3.439039544703304,-0.3574106148369838,-5.284791560010971,-0.16716737223684275,7.14703958819769,1.0865249345238137
2015-05-01,1.2856072038540445,2.2363184817496995,2.2484524036145093,-0.406501018642913,-2.368469555283903,-0.4594751251000839,-0.30232042554313443,0.5552104050766671,-3.1711415212262506,1.29739829579405
2015-06-01,-2.505445888611213,0.7829655818568426,-2.707884325645449,-1.6372939976381007,-4.081936471764481,-1.1220141274332796,-5.62296437026828,-1.5162101232906178,1.637503993905054,-2.094973962636859
2015-07-01,2.756348702009781,-1.521709210268185,4.798273471653269,1.5222315428864874,4.541320330983023,0.8802088504821892,6.840089929164828,-6.620986259282224,-12.61112261568902,2.1370380838340974
2015-08-01,-6.094994668145858,-5.913545647079788,-6.824476044343553,0.07926762671841558,-0.6878401057824335,-0.2521528389029859,-6.291156330966718,3.707232801234017,-0.25429447525477933,-6.09153495246707
2015-09-01,-3.055627227032376,-5.208373342425643,-2.4446533918640934,1.576204068092979,1.9682453803796074,0.8099064633543929,2.0397183385387985,-1.8011386601445412,-3.441678017522254,-3.414528903437153
2015-10-01,9.070076679048622,5.925821900242245,11.640856897383367,-0.6319855615291692,-0.39942620499485715,0.03545446742252434,6.8157015417941835,2.2833636790845047,0.3300321682722984,8.460486221434538
2015-11-01,0.36548541640515353,3.25995021527572,0.6088290269394614,-0.42790749837882114,-0.8778379563386784,-0.3997480409558052,-0.6258396089451335,-6.752062833262484,-6.644736443027599,0.600743981334495
2015-12-01,-2.309620134476509,-5.440828079977001,-1.8944131724727309,-0.6099340431477196,-0.49997409174177276,-0.4584889988696661,0.42831464007964115,-0.4513334897339294,-5.849183555553539,-2.677978541295145
2016-01-01,-4.413161768180518,-8.180720442304878,-6.6260950941622765,3.6546149804749017,6.01876244516546,1.6982388467725373,-2.087930580707864,5.410997351969926,-4.3413231810682245,-5.186685224745402
2016-02-01,-0.08256864187813351,-0.22337203191200583,-1.5653707086897062,1.3380857484218023,2.890835502819633,0.6363328480697872,-0.36367265766277246,10.930343875618398,-0.23474281159923116,-0.01016977214035597
2016-03-01,6.178954873981279,7.690073722665347,6.536598534932958,-0.06235581763694986,-0.09336294884570995,0.8956166624909612,9.242614823597407,-0.8428860461434318,4.235304575506693,6.611051243387855
2016-04-01,0.9119389015864732,1.977532848966268,-2.899620030954475,-0.16639418494374114,-0.7538223599827698,0.39460473946806296,-1.2577673559840852,5.108808370802587,9.706541119625856,1.129239188859521
2016-05-01,1.7011107771335299,2.240408215561329,4.37002258199517,-0.09331819255028462,0.8112703107492791,0.004030599278648239,2.2485316150029355,-6.138296703293311,0.8916315007602593,1.7344330093998162
2016-06-01,-0.17152114934221308,-0.017387078460784355,-2.537621595656625,3.085339132276821,6.929734991407122,2.0132617774577977,5.975870233797864,8.969501879279118,4.350781896006706,-0.16767329505251727
2016-07-01,4.186119378282505,5.296563242091246,7.436245952834475,0.25514090665286204,2.1245140865453482,0.6086675285130516,5.2001341076710395,1.9846560311608918,-6.970691808253338,4.4347747536661375
2016-08-01,0.1197452204583005,2.3431072929752217,1.0500667973103228,-1.0111767327827037,-1.0120969604955787,-0.31411374853822505,-3.7641849767636515,-3.2563165509125747,0.7703163687440284,0.20644241177611988
2016-09-01,-0.4968263319490074,0.7952518746625392,1.9580862886780404,0.23843928590350227,-1.5078345811063265,0.1119971123525687,-2.5064483971552587,0.6892135107908315,4.308549518661708,-0.28662053097320284
2016-10-01,-1.2373001471490563,-4.333370908574108,-1.21031747927568,-1.490132088050522,-4.378700409891556,-0.9337407694310351,-5.089700036069555,-2.944919584699579,-0.333117301269481,-1.7152371158144164
2016-11-01,3.6838124079324297,11.063278112444408,0.43592405516108546,-4.232885885424665,-8.223747209660603,-2.578355869896476,-1.6757034428337092,-8.356570639157301,1.6711257072728136,4.490784183837904
2016-12-01,1.4293420509475574,2.4618124844622447,0.8340562729005407,-0.27846182940595154,-0.7340451677665061,0.07247647921946321,2.6620312774188193,-1.9149882681417818,4.142009456435458,1.3534651914768103
2017-01-01,2.389416512463205,0.6954922981574629,5.451035880593658,0.520902084972108,1.282886094149327,0.6405407342004121,1.9012795209362388,5.419215772584596,-0.5681777676388222,2.4920272216677697
2017-02-01,3.9291848290399445,1.9299870230859328,4.375038329181491,0.5710973054924295,1.3655099815467864,0.40772385211602646,3.5085402373346897,3.1847686784806095,-0.19047701738696965,3.6948787090678836
2017-03-01,-0.3087258896923184,-0.26117014748741063,1.8151292962446108,0.09473571146043636,-0.6317753156276917,-0.02633594872237799,-3.1316139155831535,-0.427746474772539,-3.244275739844782,-0.39409461720218975
2017-04-01,1.4319770926087383,1.4405468056875037,2.9406307525980946,1.0952444726233468,1.5538036375276398,0.7756438385489339,0.9747946307548494,1.726748147982482,-2.6955976722494612,1.5192072469404128
2017-05-01,1.4113035563153353,-1.9703675718480085,3.8973466549752533,0.8273263701665368,1.8908009685822957,0.7189292480739295,-0.7247165696052549,-0.12419798017191397,-1.4189111433356216,1.011323944134479
2017-06-01,0.14910572365500752,3.374376664356449,-2.5833311230618827,-0.512310188152254,0.7887998497255078,0.04748332048747361,1.2653335169938718,-2.155534773928114,-0.9595631100362323,0.48447793673451756
2017-07-01,2.5531003740860037,0.4186580066561252,4.3448062143045085,0.37852981117643125,-0.6531097880217218,0.4062162891046439,2.2045274550362093,2.313170169958645,4.083038746009038,2.349542477142963
2017-08-01,0.2917835346108788,-0.8312997632446639,2.073603547025038,1.4521942583048286,3.397652199841894,1.0650478540253916,-0.2610842894982146,4.198757511241591,0.39894480796238696,0.14984677798897117
2017-09-01,1.5111571051896089,6.047394355432911,-0.5130343664565329,-1.436840973889253,-2.311764815312145,-0.26253449775658355,-1.130415740931212,-3.369891808976022,1.9867429263315417,2.0003305827672957
2017-10-01,2.864385789062762,0.9726783329304656,4.835362753110473,-0.18860737821337903,-0.035086731208511246,-0.020988690517875774,-0.054162653431866215,-0.7484813689786707,3.961045247032957,2.6100320148076284
2017-11-01,3.056569376471452,2.9411935870013783,1.9717563742446043,-0.2844843876906977,0.7338069056711749,-0.11319158277224295,2.664235748958599,0.3563440057186007,0.9369185106729461,3.030286554965045
2017-12-01,0.6980696149875065,-0.7744811515522976,0.3931526734629376,0.03156010765577033,1.6053283767943238,0.2857496945983806,-1.6708029415836156,2.1057003170010358,2.784646253180245,0.6674782287926728
2018-01-01,6.175857159773468,2.94666766006495,8.984535230787817,-1.848686582796688,-2.8529251363072494,-0.7769124915346204,-2.770662026148396,3.234937283169237,2.950045122534384,5.7472599964442095
2018-02-01,-3.636032121344779,-3.843660931516646,-1.2928093847924038,-1.0939151640097289,-3.2428889723962184,-1.2537320628536186,-7.677806682143373,-2.0759902030566435,-2.9239809305591447,-3.7596012249628163
2018-03-01,-3.1290005203047033,0.9843365286010597,-4.234183420787319,1.1628802650173853,2.8663647514551194,0.6989056255956916,2.890249619816565,0.6320007324218668,2.289151874407347,-2.3596964780934204
2018-04-01,0.9193922666772769,1.2145362484979882,0.6688692677307317,-1.2903423072428644,-2.0999074394346673,-0.8954038130938424,1.8019242027520477,-0.9539745360543916,3.415787902458778,0.8574013058117114
2018-05-01,2.4309056448941213,6.163556774372325,5.672932936467601,0.9676912506481061,1.9975430505164038,0.7074193416499286,3.6798483326093256,-1.1959209467577336,2.6765293943779467,2.721338600959866
2018-06-01,0.12549852716881027,0.6143643965274892,0.9290470538157125,0.18811637424296368,0.6338628164057614,-0.051967795928142824,3.245020204297333,-3.614944763120931,-1.9412099117876336,0.278526711353555
2018-07-01,4.170314245366402,1.282277177956126,3.0163917430866327,-0.5160522874300577,-1.4310924270305114,0.20041091296325586,1.5342490775362316,-2.2418909632539674,-2.4321334314630905,3.7563190959861936
2018-08-01,3.191993649183411,4.68836896441962,5.7806893322810415,1.0027169814815107,1.3149548150530377,0.6605829788865591,2.575079561380056,-2.1381117106768266,0.7536285395947973,3.4323822125661207
2018-09-01,0.1412247474527062,-2.583517836401461,-0.4607645554500106,-1.2092771119417423,-2.865963886763556,-0.5462058906847034,-4.009538107256172,-0.6607347245927042,3.3947075573037333,-0.279896994841744
2018-10-01,-6.489047311126905,-10.751639025919468,-8.431216226366,-0.3039146986910324,-2.9283449952373086,-0.8577373154956325,-1.5647812401508143,2.119545356837582,-5.620478219295711,-6.9686751827922055
2018-11-01,1.8549396125257633,1.7263002403583805,-0.2650209231474854,1.3169131034207027,1.7672248914693878,0.6193996722057449,4.673156603954576,0.3386881324189961,-9.84669642402829,2.0135761153337706
2018-12-01,-9.334298886527858,-12.26575021875529,-8.921307432258185,2.597881964027926,5.614227013119288,1.6225677356457968,-9.03878951758007,4.942010593064916,-5.232184891207403,-9.706413980808115
2019-01-01,8.637272648387718,11.694470038559057,9.322650536489085,1.0719517915211085,0.8501350426408427,1.6147322869869862,13.191169923904788,2.8865979381443196,8.499575166380069,9.177769022786798
2019-02-01,3.2415866125848014,5.179085874684786,2.991205864740931,-0.7341897198344771,-1.5987426809709437,-0.3371286956289965,0.6953525661181459,-0.6092201492829408,2.835051172755376,3.55878213585612
2019-03-01,1.3635895565627498,-2.353641086830971,3.735790244433712,2.67432393166378,5.5871971396944,1.9558770252546154,3.4766095719964696,-1.5968995577486211,-0.37594620936337586,0.8713306235011986
2019-04-01,4.543695124530056,3.672371245246042,5.691280733865378,-0.5316963736662128,-1.999973078988826,-0.04057010196200084,0.5527101075395668,-0.6638842503124187,1.1949749086979322,4.486963123523902
2019-05-01,-6.377116243543412,-7.852680847633642,-8.225169859170833,3.052876893012191,6.850359271712403,1.831919566044582,0.13835348216995058,1.7574298155486723,-5.966444379527003,-6.449916730517302
2019-06-01,6.440953867638988,6.609058825685632,7.352661715743447,1.2218396175708968,0.9548117534372347,1.2530792367704713,0.5869388053089342,8.00291491984899,3.965624168799553,6.681387846240505
2019-07-01,2.005660424721545,1.0366020159759737,2.561085736117552,0.059336767144579916,0.26558618339604934,0.1507799010178168,2.682916485259157,0.0075148392299828615,-1.1443037336043904,1.7896211131550377
2019-08-01,-1.6743147104117728,-4.931037646794289,-1.899545501745037,3.9495131052691868,11.045909600227555,2.770119926594261,3.746194565345262,7.91231345612986,-4.630224775861769,-2.082635012504974
2019-09-01,1.4771326596111356,1.6796689150899269,0.7147719307988298,-1.1762987843811246,-2.6583407164280093,-0.5560776958630442,1.1168831928007217,-3.39478600543478,1.4160484525826966,1.3150643735821976
2019-10-01,2.6824599878065847,3.0768091074931725,4.590567247234456,0.20258583539884967,-1.1114296775701638,0.31639076113485487,1.9362858281703144,2.563546974700759,1.9281913582467336,2.5738047714408685
2019-11-01,3.6198781755569565,4.065608937217724,4.069422343941076,-0.6844829517205997,-0.4065760563889187,-0.04481509736582456,-1.3043446375883394,-3.208588289288572,-0.13045646419952428,3.7877894439444226
2019-12-01,2.4020537847251555,2.4108165398734283,3.661620968425283,-1.0622433386545782,-3.3496242813580546,-0.29190282506502685,-0.30086450991619884,3.655877893383952,4.180273772020526,2.2497488953819866
2020-01-01,0.4510796864085176,-2.747037562480925,3.261833730251684,3.7610605054498647,8.04890239856424,2.425899671210918,2.314837449514129,4.499655849690343,-7.125020967032903,0.4807523103550482
2020-02-01,-7.916562957355511,-8.84573289117354,-6.057427623913236,2.8235872238776327,6.449634554365846,1.4499413355098634,-7.0265329041635844,-0.6361728631845698,-6.652957948732108,-7.999011642506037
2020-03-01,-12.998743062120365,-21.779527340772052,-7.483002283866558,3.7379982173973536,6.396275939188434,-1.414203846970763,-20.016017431244027,-0.22240316767432322,-17.34018369446313,-14.311364566579366
2020-04-01,13.36105241286134,14.287845795730657,15.21873086753056,0.27612208793175164,1.222213791311555,2.7356032999309443,9.812425803619561,7.261060302877431,-3.111117592985113,13.695147085698277
2020-05-01,4.764547545549047,6.59194884572627,6.600916326919015,0.34086290375772155,-1.747440631076791,0.6927103957397485,1.7343401296205707,2.588161543682088,8.073404204528444,5.396342958646816
2020-06-01,1.3275338281546034,3.081345830943394,6.102148186688727,0.04785081229026211,0.33782175483405563,0.6778768175851324,1.4206173529118127,2.737702630176453,4.499144749355755,1.8346152097301172
2020-07-01,6.355207343754721,3.26745662422685,7.533211856021849,0.8640123130767119,4.446902249362816,1.4628581077686054,4.668204833467859,10.790463097013703,5.117789823114327,6.224662123392832
2020-08-01,6.979666064451506,5.476385584421095,10.944714378462695,-0.9610853371888162,-5.040884353079811,-0.9361692761789109,0.4423340746132265,-0.32356731296194763,4.636783911905162,7.104860542712443
2020-09-01,-4.1281509167925945,-3.6286354473849425,-5.77863189819241,0.336801531446973,0.7716928730582717,-0.09377272329513797,-3.4128634185802698,-4.17140433776253,-3.545040377290354,-3.9316075986707277
2020-10-01,-2.1030370338911863,2.5926197577775367,-3.0449206043119292,-1.3733380154118735,-3.3761660782809844,-0.553410642537866,-2.2497771916188403,-0.5194208414112778,-3.1393636014143245,-1.5472030708683637
2020-11-01,10.877675413605248,18.244197316705147,11.22578834336656,0.33998318317849385,1.6600985814692937,1.2111496186867354,9.674910547067217,-5.408625961608992,10.197627735120829,11.803101192000254
2020-12-01,3.26464364226573,8.30846823078113,4.7126389959494475,-0.30242482243127977,-1.3252869634384323,-0.16689326757869383,1.1071303587283143,7.013861264675048,5.45193428235331,4.252804620412309
2021-01-01,-0.5970972971196198,5.17261574378558,0.4431029816934551,-0.9660158360172533,-3.433872753377498,-0.3727935726330567,1.6449823655016793,-3.223816988295236,3.3333321920868464,0.0709498884182036
2021-02-01,2.7805455880543395,6.202588685958976,-0.13351035405368972,-2.4275152441059045,-5.842108881207498,-1.7042360518195299,3.4251468675166263,-6.256881416817583,10.138249275448374,3.139330568277221
2021-03-01,4.19864846889948,1.2047155348542615,1.5884350599287833,-2.38053566462173,-5.249417391328127,-1.2626394788270545,4.540770582539366,-1.1433105943016053,-0.7172705561504622,3.3036807116500366
2021-04-01,5.635914581106394,1.9792105271732696,6.043585097499271,0.9997033731240057,2.4782639032334908,0.7886765158371167,8.490443235364298,3.5633887903232075,7.826612128366328,5.386557792757052
2021-05-01,0.6565880298951443,0.2712641167716523,-1.2011910279488336,0.4219231813713309,-0.007702647439111754,0.2271557610619368,0.8074372838640986,7.678377966625938,3.8525967667839334,0.4559918728170409
2021-06-01,1.909351466249709,1.7161790255486142,6.138985324204849,1.0183855186863378,4.421911274464452,0.8939526939970799,1.9122867933537346,-7.147662098325524,3.4946162075293774,2.1688351776195214
2021-07-01,2.7763977880003177,-3.4825551654203757,2.9802636733105903,1.9926641030304948,3.73066856225579,1.1718906979987675,5.163955625302186,2.5297363508325565,1.2987018419723606,2.0486597992868782
2021-08-01,2.975982967657953,2.203121766582816,4.2186846623031515,-0.39231896366647145,-0.33161645780934723,-0.19236638694568597,2.1544926923309227,-0.07655451490135023,-1.6410238409625189,2.8585125447268656
2021-09-01,-4.965002119591433,-3.17369410951025,-5.78761821017123,-1.6007298982006812,-2.9121661670575616,-1.0130234868343968,-6.262672791255541,-3.223525924924131,5.213766395488517,-4.7647572581182125
2021-10-01,7.3591926536010766,4.567253569761265,7.98358104681709,-0.4440651834203613,2.4651834881090906,0.07434026219921286,7.79727640010317,1.4797178527087285,5.7978273847052675,7.024129916533806
2021-11-01,-0.8034844116343587,-4.332363912797177,1.9968433808508435,1.0908455749266466,2.771015066547733,0.19931116972644602,-2.109323036755395,-0.6900653696985448,-8.758795782267704,-1.4604569488752106
2021-12-01,4.258479908402313,1.9617650749000015,1.0233205477217178,-0.6206277652170411,-2.118291732214528,-0.628368435524651,8.684669407952828,3.2990977123064535,6.673518434407244,3.422577643603497
2022-01-01,-4.941314400306995,-9.259927928110756,-8.630470123995714,-1.9486067619316927,-3.688735371538021,-1.5970288901743013,-7.56143615519056,-1.6787612677039987,7.892212107880892,-5.72297899430485
2022-02-01,-2.9517165479588714,1.0335919754554945,-4.475969594460361,-0.3997777902761346,-1.7697714102640427,-1.3011983873031263,-3.4826770292752163,6.121725723782601,6.46743819189981,-2.486658779728712
2022-03-01,3.437707965653636,0.9590950972404366,4.538647268074891,-4.055298302602306,-5.437974391728362,-2.7447311913796124,5.685572913390957,1.27255799503041,9.174690134232222,2.9389001983903595
2022-04-01,-8.493513320097145,-9.722072959303107,-13.48891923383917,-4.2498078372882,-9.442616744058574,-4.0606680102239885,-3.5629778536180545,-2.0702963524693363,5.64083841650771,-8.84826512746556
2022-05-01,0.22572236848459326,0.19465024401619235,-1.5866045785769889,0.6093132354868303,-2.269942637694966,0.8943171411185613,-4.685403177669367,-3.261547766106776,4.613138634889813,-0.25134127023503927
2022-06-01,-8.640689626122345,-8.607207109704795,-9.082643544305935,-0.8666730314039195,-1.2821318629618883,-1.6698635835509346,-8.03471969188767,-1.5659651077124859,-7.5000020970404035,-8.596633937492681
2022-07-01,9.68050694004059,10.854683086378314,12.768077413548372,2.9339692782357263,2.410461047938006,2.37668520042007,9.307846636249707,-2.58815174913124,-1.989475501844451,9.783917493170403
2022-08-01,-4.080196724550023,-2.0026712955193537,-5.132169485414573,-3.876405491175161,-4.537571505308813,-2.798460735926389,-6.012531101745234,-2.943328245830701,-1.493692707192451,-3.7284719712629366
2022-09-01,-9.615873405126962,-10.125323875204483,-10.696027950595822,-4.73724936363098,-8.262260353304685,-4.19276167121958,-13.804947569540026,-2.888181063677542,-7.037320614010301,-9.61421617190541
2022-10-01,8.5717170000726,11.737974065428048,4.186742740840987,-1.4712708511269934,-5.990062972991783,-1.1672046472662956,4.62619772788293,-1.7844407703562548,5.060648195002426,8.571741506485964
2022-11-01,5.559156984228619,2.203694759533814,5.544143227493437,3.5912829909165334,7.143120695362826,3.6524220289129605,6.146074280647751,8.491865963730461,1.4729236576912275,5.169301767055878
2022-12-01,-6.193584850465605,-6.9434706238232335,-9.230976077342124,-1.663375842254522,-2.8472299652952504,-1.0351959878342032,-6.357853140296632,2.930648566594085,-3.2954121304779593,-6.306953939043359
2023-01-01,6.776818021062803,10.325441139963875,10.90782755541242,3.9893636925237397,8.160919055868687,3.792613701024683,11.962888778379588,5.759257431981046,1.5016776187132708,7.440544502628144
2023-02-01,-2.514255941671528,-1.72342293486748,-0.3597828418769766,-3.477477543786911,-5.094714275095791,-2.8967999000037326,-5.8642331158813015,-5.367596391642193,-4.463213062498994,-2.4017933864508456
2023-03-01,3.3134605621078617,-5.197147538531233,9.323466752590992,3.7304564214101,4.850712209342101,2.685526045088249,-3.12647655171292,7.916128247166143,-0.08416985939152521,2.2955106933064906
2023-04-01,1.9852547764764639,-1.43135167889904,0.6634987050822438,0.8217675823972925,0.33121245992655535,0.5675075456543999,1.3185829571856322,0.8623522653246951,-0.75821745732646,1.4845858966603176
2023-05-01,0.46161587728514863,-0.8162217736666033,7.883807914204977,-1.4797263922320059,-3.0141422321631306,-1.1589089161600952,-3.9615813452261506,-1.341989007892208,-6.409169346871913,0.42657323307961903
2023-06-01,6.085912430560958,7.7689014286354,6.158225158056929,-1.2522290013375015,0.20369539211659848,-0.23678049328753614,4.449990493598932,-2.221370606110007,2.9478533985039856,6.323007850612905
2023-07-01,3.6569538665421453,6.402684738908593,4.00257805717017,-0.6552310938103045,-2.549161420278123,-0.11573273223723923,3.186643027348768,2.288664235862692,8.722462610946247,4.059070191431169
2023-08-01,-1.6252079759995097,-5.0827899315282865,-1.4830130750211556,-0.7434437865933896,-3.1467327486845775,-0.6737305799280779,-3.3779039590277615,-1.2777635059315506,-0.3646694226602576,-1.9312489551562062
2023-09-01,-5.0782617685574465,-6.293414868323788,-5.2170643278510065,-3.1412472243830147,-7.973455487983516,-2.485775506096022,-8.157302926118358,-4.760586113112197,1.5046727861576015,-5.148704664722259
2023-10-01,-1.8257946536481606,-6.477212230408524,-1.9237189414486933,-1.9333158021760055,-5.478979954436259,-1.5223281403533906,-2.683783850045951,7.372411557093361,-1.8028769644181986,-2.289032577454242
