Date,USE_SMSV_EMA7,USSC_SMSV_EMA7,UST_SMSV_EMA7,LTB_SMSV_EMA7,USR_SMSV_EMA7,GC_SMSV_EMA7,BC_SMSV_EMA7,TSE_SMSV_EMA7
2015-12-01,1.8648840905585897,3.0739761333653832,2.6082714025618103,-0.569031985512306,1.034531267599666,-4.3317766814166,-4.881130966200159,1.882706543691776
2016-01-01,-1.054875283102854,-2.880081125122695,-0.5456618218435852,-0.5243328386955961,0.605627962862038,-1.6153270613063282,-5.562119464926724,-1.2996887868242024
2016-02-01,-3.4072034585998967,-6.591155267829984,-4.798029761978937,4.054872112145069,-1.2824557357337893,3.3058075059928003,-4.704311759907605,-4.0261775211154625
2016-03-01,-1.0901783336519275,-2.121865959363601,-2.526240676065298,3.237870036238467,-0.6400983050616019,8.640655273934097,-1.5844586089855976,-1.2123773260979416
2016-04-01,3.99568179162217,4.743184465307963,3.8126481725780543,0.8963673773310983,6.280044737227153,2.0039699387303918,2.486271949671485,4.265203903702139
2016-05-01,1.8376343288597894,2.7999461086731214,-0.8853247027352996,-0.2546242483572609,1.0139987584853192,4.184894972591783,7.54443099250466,2.0667589919713802
2016-06-01,1.7400142876001656,2.4107062812711373,2.805607323399781,0.5020710765506481,1.875634102821814,-3.0378193287977555,2.8884506831726613,1.8332690838603416
2016-07-01,0.4102215408613578,0.7086281929063011,-0.9306933553841749,4.997480216380368,4.746052521574966,5.365804660533095,3.905030524131411,0.4415867587605745
2016-08-01,3.05217256678709,3.920289714846032,4.931500242542845,2.9839236441363184,5.070202521374987,3.005941875694515,-3.702768213477666,3.2281359129920406
2016-09-01,0.9948461435825922,2.824520261796286,2.2029386587511945,0.192925002958965,-1.1106645454334476,-1.3827407769430478,-0.5746439813322101,1.1107183446499902
2016-10-01,-0.04847992878894411,1.4049503247547646,2.0318839084539113,-0.9978317460110764,-2.1012525288874087,0.06569301523707399,2.8402264264057058,0.13508682831945543
2016-11-01,-0.8800285485296621,-2.610919430543962,-0.2317793251515124,-3.3631492353051864,-4.192826224906834,-2.028876959277204,0.6244911927121065,-1.1615730270921707
2016-12-01,2.3262525390295594,6.9559574987249535,0.23272928775446985,-6.75997000736081,-2.4381433301741198,-6.451348576492067,1.3558710129495923,2.7928903749548595
2017-01-01,1.696316594904607,3.80834182918423,0.647690179197164,-2.5403275999667607,1.1294400930884394,-3.2941985528354105,3.2995263818793155,1.793331496741833
2017-02-01,2.180003836809621,1.6274978129087287,4.012799506229884,0.13176424666387038,1.664800448066447,2.7955503646802464,0.5979051273495772,2.273401678521815
2017-03-01,3.3987526896131937,1.8498904649819023,4.268059573800312,0.9948061748727698,2.9582663776403986,3.075838885819193,0.050299565823084834,3.264842670143969
2017-04-01,0.7969003064630164,0.3696287367173869,2.550827143048028,-0.13934547057854363,-1.3027216226977727,0.6246910571596339,-2.2616633813939875,0.7087146949944035
2017-05-01,1.2437377598711354,1.1110846022971603,2.8224702927986876,1.0430690023244977,0.2872010602015628,1.393072511038665,-2.557339385612995,1.2799708691624678
2017-06-01,1.3614772871169003,-1.0449104627737356,3.570814801293819,1.636195905761618,-0.42724186026493016,0.33221193717148256,-1.7578148230710677,1.0908803255126607
2017-07-01,0.5111214263084363,2.0367607909537044,-0.738894211842426,1.044958056433887,0.7586136136580811,-1.4117148252275455,-1.2045246550437314,0.6678279270012683
2017-08-01,1.9433047121490499,0.9097155876534876,2.819825665278267,-0.14394094948775973,1.7705169515567138,1.1958780158725577,2.4930770335430807,1.8390963245884948
2017-09-01,0.7890988523711365,-0.31255174739645464,2.296283219471878,2.3331273549761695,0.34435072678325207,3.30039239635527,1.034877504377526,0.6596901376323514
2017-10-01,1.2944327959753672,4.138887860575408,0.3182386599335788,-0.9177947759955566,-0.6795474980876249,-1.3678136870447068,1.699596697354823,1.5994955870869685
2017-11-01,2.3874323558198918,1.9192076325705059,3.4824679590295964,-0.2936168524492272,-0.24509734698634886,-0.9252598440405769,3.2816875889652564,2.3044836539448017
2017-12-01,2.8548585622478404,2.643255950328918,2.4272924254015535,0.42324019826249326,1.7969702466817794,-0.03598422050751707,1.6435526329454297,2.810803439538533
2018-01-01,1.3504797473447225,0.24776224961288087,1.005339384294911,1.2505395809826125,-0.6241082311428107,1.4628748004629202,2.4488975477405197,1.3167123869740023
2018-02-01,4.725222764662201,2.130873547842782,6.584880237142638,-1.6167309613383434,-2.1192681056951406,2.701195300201222,2.79702020786029,4.4159159533759285
2018-03-01,-1.1274170261217404,-2.0376827248791014,1.0670591976370538,-2.757632144793361,-6.018701761783057,-0.6527113413992938,-1.2122871583499255,-1.306587781375777
2018-04-01,-2.524025633135348,0.0733300791821816,-2.6426259282974947,1.183415221778097,0.22407424179982913,0.2489219224071642,1.2415394083412228,-2.043434740642926
2018-05-01,-0.1191206578639718,0.8627101395284992,-0.3216469547739044,-1.118110829309569,1.3166515169276385,-0.5904292566307602,2.7585826514744447,-0.009367088749318995
2018-06-01,1.670484148463492,4.578743834078635,3.8775519356592145,1.0624268347965806,2.980412578173715,-1.009177498194939,2.7053002874226966,1.9074666149035946
2018-07-01,0.586531919688034,1.7968572404098395,1.814856404519742,0.7614492169073083,3.1566117974736168,-2.832110633561075,-0.5464919031838885,0.7613294511129369
2018-08-01,3.0885117734788956,1.4396851398390134,2.6596553979519246,-0.7743724261340977,2.023871831832863,-2.421600508486408,-1.86959213165594,2.8576291101543676
2018-09-01,3.160313624212787,3.706363163276735,4.841679766086134,0.6927198502681642,2.407639998616245,-2.216237961894344,-0.034698696962078224,3.262543448894986
2018-10-01,1.0434010492949255,-0.6986007223122169,1.1339950478888476,-1.8030991525712696,-2.0846158663542727,-1.126125153401608,2.3667543983649297,0.7867622813753402
2018-11-01,-4.22913246536358,-7.725191412152423,-5.560829153248992,-2.583964535643206,-1.7258110089274301,1.1445933020423364,-3.221345144465398,-4.641085633213591
2018-12-01,0.03759232284456849,-1.1218564614588897,-1.8620265569404053,0.4621788153847804,2.7621712285160203,0.5793721821654539,-7.872787861635563,0.019602819616081804
2019-01-01,-6.518187587532354,-8.913665766574969,-6.7945484105700125,4.072843036009151,-5.504195950975799,3.6262180728718127,-6.026757584596254,-6.783688692945213
2019-02-01,4.08162927453018,5.516532933236021,4.4776680355935925,1.8181372825898374,7.587775741646252,3.1154903267156713,4.131073537894802,4.391492328263746
2019-03-01,3.490390355783166,5.269601610924624,3.4499256725009246,-0.5737425191089011,2.763324418980971,0.5028647909211807,3.2219182662025037,3.803887438819601
2019-04-01,2.020094311210556,-0.07110448706626761,3.6440685400747546,3.731570311713176,3.2688835905354825,-0.9650060529321219,0.6997799574854848,1.7557713577647198
2019-05-01,3.783586318078494,2.5497797724161337,5.086548763478246,-0.27667455386901035,1.3691080697366802,-0.7556301103729742,1.0401808952297296,3.66332361010064
2019-06-01,-3.330704736577751,-4.723740976564546,-4.226161699169926,4.721226912973956,0.5067417210954894,1.00436449480069,-3.8591645698833683,-3.4094165363053794
2019-07-01,3.5058704375386216,3.213810537012001,3.87629926045836,2.0729805869644315,0.5707892746749241,5.906245749009212,1.6192391277550995,3.642377939134145
2019-08-01,2.44423990367494,1.6868144674063006,2.969772861260835,0.8184880807908974,2.0509102185806776,1.782098576076389,-0.3168922019390066,2.3483845504094933
2019-09-01,-0.4357882538363264,-2.947173811238368,-0.43785013209811524,7.968848660868407,3.2274726628564507,6.063261187470785,-3.3384286974289052,-0.7520765465781856
2019-10-01,0.8941566193219649,0.30208304211145465,0.36507678118482023,0.5295473450140982,1.7498988491882044,-0.5625114814220515,-0.01047107736758179,0.6925317188049239
2019-11-01,2.1514877750860517,2.2442719785487406,3.3321870469296613,-0.6138999226809869,1.881371384847854,1.6266245928924843,1.3588514450322384,2.013902244320211
2019-12-01,3.178957700842793,3.523535114497292,3.8538590861534945,-0.4680900676075564,-0.3499507320528273,-1.754562161299245,0.31228504664337126,3.253063865027825
2020-01-01,2.628430441909202,2.741953717460766,3.7131455987834427,-2.4853621969405113,-0.319503769963081,2.025055222311714,3.0110212418625313,2.543365481078377
2020-02-01,1.1080062119027079,-1.1062081004172852,3.4028023298785746,4.883020773986893,1.5225996226625718,3.753446630195852,-4.086481478015156,1.1031301075853552
2020-03-01,-5.200322006269029,-6.51925725506071,-3.2293184422746437,5.992784239151463,-4.47413354061779,0.6841532484709826,-5.88548019609385,-5.271736776960762
2020-04-01,-10.658154475748395,-17.20013224076887,-6.1973878288630315,6.264588308444996,-15.34033640416925,0.04375847013135818,-13.895397580203916,-11.594665237858601
2020-05-01,6.182093248313275,4.839069658291411,8.780991627197576,2.73735846941438,2.2545425828110766,5.094599740496347,-6.340476451956343,6.088454144913411
2020-06-01,5.168323415188368,6.058434587196454,7.268512490499206,-0.40280950170038,1.9012326416972272,3.3543089464980973,3.737280919302437,5.62043683178254
2020-07-01,2.477103109093164,3.9800641476518748,6.445598003485895,0.11535988430401807,1.5666943764515342,2.9151741390142614,4.278557052067072,2.971342853582088
