Date,USE_SMSV_EMA1,UST_SMSV_EMA1,USR_SMSV_EMA1,GC_SMSV_EMA1,BC_SMSV_EMA1,TSE_SMSV_EMA1
2015-12-01,0.7991992226983484,1.4443007483014252,0.7879581072850054,-1.1637297793810804,-2.664173287311348,0.7246584164454564
2016-01-01,0.503333703029037,1.117421596128779,0.7554755550620789,-1.0932376491468645,-2.9882506827537596,0.38968319381375527
2016-02-01,0.00016386845842598205,0.35264061188537044,0.4724821297650053,-0.4327306402006456,-3.130591275955226,-0.16636599988431658
2016-03-01,-0.0006172125358589667,0.14790445877518002,0.38805273018188097,0.7027674234930141,-2.8362331975464996,-0.15475261807820911
2016-04-01,0.6158295164345797,0.7924261390621898,1.2797123402489605,0.5447504944017797,-2.1382837543519653,0.5236039093940199
2016-05-01,0.6551496582338537,0.4241259913220221,1.0234199349212063,0.9921608784167684,-0.953951087149577,0.580752040417433
2016-06-01,0.747150431320441,0.8044946516227583,1.1412909014130908,0.28240301616922564,-0.7638305493043102,0.7013463801773873
2016-07-01,0.6549192756851022,0.4873623844168042,1.6246737894701497,1.1680461696260327,-0.25135283148877974,0.6158357039685944
2016-08-01,1.0079993536881457,1.1852801600110612,1.9885810411749845,1.2358956899218985,-0.923615284371381,1.0029990342679507
2016-09-01,0.9160721281476539,1.1660497181367795,1.4080617479415871,0.7833546849926996,-0.7457886650838208,0.9178010585413273
2016-10-01,0.7771616862676843,1.23785365876284,1.016130633385675,0.7750623109415855,-0.23804327833102207,0.7994948862556726
2016-11-01,0.5756785177392502,1.0043226670637648,0.40396137926417847,0.41405764959755254,-0.2580529061232666,0.5465503687673409
2016-12-01,0.8882247481855421,0.9414952323749558,0.20103738795144213,-0.47625453578705723,-0.06258713042114565,0.9363517915113858
2017-01-01,0.938403385523454,0.9267857207984596,0.43825271175247316,-0.6129202455085049,0.3627756243751869,0.9819338984337306
2017-02-01,1.087753169680222,1.3869082437161244,0.5924289104995543,-0.012840842072249356,0.2711422340206005,1.131481360053402
2017-03-01,1.3732264136533674,1.6854676522260474,0.8788482832163401,0.31026208341047135,0.22032251436095796,1.39022274623624
2017-04-01,1.204791965444837,1.6947227801339726,0.4844249933212781,0.23299887250381965,-0.13106690973242913,1.2097754695119123
2017-05-01,1.228420785300668,1.8273658499198153,0.5317777090123383,0.37920001248311835,-0.3862861783851622,1.2394383429474485
2017-06-01,1.2419395805800348,2.031775737109188,0.4082219166531657,0.33516670706486196,-0.48980779079381104,1.2159182714024328
2017-07-01,1.1303424580213457,1.5676146256467256,0.49550610139175394,0.0750542202146807,-0.5326186120341245,1.145888080585248
2017-08-01,1.2776260470163603,1.8403053546829515,0.6606127918396126,0.31778624697688884,-0.07572802031839164,1.2701477493039095
2017-09-01,1.1807783429200838,1.8785649327652363,0.5750611943665318,0.6974114434556244,-0.02377059810016544,1.1536703339753296
2017-10-01,1.206950742353302,1.6274887871838641,0.4005704730235207,0.29527428155113156,0.17353597073673763,1.2375600976457408
2017-11-01,1.3776983244439087,1.9493418609367577,0.3591894534339994,0.17699300121577716,0.5518984230897166,1.3795420163758025
2017-12-01,1.545628021862023,1.9508664975395376,0.5765261363239539,0.2035396773072814,0.5871919878924915,1.541305300834402
2018-01-01,1.460207686590547,1.798697502295023,0.36401465640281466,0.39262963240938387,0.8120538467864746,1.4560958732753904
2018-02-01,1.9337065481822857,2.525332616320588,0.04720336061030932,0.6799397942244049,1.022426463111553,1.8813178124690726
2018-03-01,1.3677592011690298,2.135109761416564,-0.7231173977434251,0.4104577849174793,0.6339352273868325,1.3197778142880476
2018-04-01,0.9253872372421865,1.4918309794527669,-0.35301075720424896,0.4288930190561185,0.7985545730728084,0.9461988470588523
2018-05-01,0.9226038960008971,1.4217936018671309,-0.14266517011756807,0.28375295726234034,1.0629410556405972,0.9426508470795765
2018-06-01,1.0688163408733662,1.8459424886046947,0.23734558098185085,0.1380845763703275,1.2174466562039696,1.1248472937838088
2018-07-01,0.9798919306737096,1.7432600221475332,0.5419502029902546,-0.2384345934891944,0.9074009612914182,1.0387648548912942
2018-08-01,1.2986302170582305,1.8722168441794937,0.6333109231850416,-0.4360680606856906,0.5675831769170036,1.3075421063316124
2018-09-01,1.4895423035340762,2.266147806763859,0.8329087068041751,-0.6111850620764498,0.585697785756689,1.519327344314694
2018-10-01,1.3589682708498085,1.994596327975577,0.34218546235001607,-0.611236045969479,0.8641281306715852,1.3387970463473322
2018-11-01,0.5672954996913574,0.9532484797594524,0.14564271834318174,-0.34292645753136025,0.21725404830432132,0.5026978205693294
2018-12-01,0.6975166676722306,0.829868173215714,0.6065283286788213,-0.27162927602802067,-0.7710150688486689,0.6528180032136958
2019-01-01,-0.3086688156021116,-0.14488711597138146,-0.3567706596681177,0.25173406597328596,-1.2337036622895472,-0.3752627761578413
2019-02-01,0.5959638657070664,0.8011175940045839,1.003042266090579,0.5128378932939505,-0.25685222585822964,0.5794261869987439
2019-03-01,0.861078724342505,1.0128832069295908,0.9605418653890828,0.39326104407859885,0.05401147457830521,0.8794358159294676
2019-04-01,0.9063812322045567,1.2950958107238295,1.2163036332110049,0.19858640138861677,0.00751665255836767,0.8669917526751135
