Date,USE_SMSV_EMA9,UST_SMSV_EMA9,USR_SMSV_EMA9,GC_SMSV_EMA9,BC_SMSV_EMA9,TSE_SMSV_EMA9
2015-12-01,1.1058939795876581,1.5731415765375372,0.05751442245414257,-5.8940344652191206,-5.981366833786877,1.2595350097774227
2016-01-01,-1.9646287745287674,-1.5619813396754436,0.3953338133644516,-0.9888707220412373,-5.861619382444101,-2.2922000153470004
2016-02-01,-4.158143378221927,-6.114328621881253,-1.8360854202362447,4.776780990879888,-4.499522247581435,-4.890645213142204
2016-03-01,-0.4984090214448306,-2.024937368651005,-0.5195408214986075,10.334146287799317,-0.6637079827296077,-0.5011498969652338
2016-04-01,5.514576323619268,5.677574383527693,8.267140266730232,0.27809069325036323,3.744273789608376,5.904320038023045
2016-05-01,1.368763399296878,-2.0478870515361165,-0.29804156686210803,4.630407923128485,9.107267733578254,1.5972959973602707
2016-06-01,1.6715996693303392,3.726188997346661,1.9977487651385917,-5.076319314109301,1.723333889565868,1.7194942907453534
2016-07-01,0.014593705231307125,-1.9097565990616001,5.5725257752387805,7.564744805584359,4.089360774254719,0.019867656216782922
2016-08-01,3.769495357359162,6.501988816790659,5.24429383578822,2.557843162349544,-5.868723808417132,3.983153875532155
2016-09-01,0.48025633383900024,1.5908223329507396,-2.8683420342385824,-2.662587424873657,0.1104237835055704,0.5867781621335747
2016-10-01,-0.39728696291162746,1.900505722502848,-2.5508062325298257,0.34487440196840846,3.884907689967323,-0.20005224082283699
2016-11-01,-1.1490278925293234,-0.8864748189679733,-4.82911760758926,-2.62255634671551,0.08075253300659681,-1.5668461341341038
2016-12-01,3.2065746076501416,0.293772856535758,-1.9902837135719293,-7.781149383769587,1.5181445745274647,3.881789275751969
2017-01-01,1.6019271232618209,0.7912976539166681,2.194877901763823,-2.5013957961479054,3.8795152313647083,1.6026549547745836
2017-02-01,2.3121070645201582,4.978370575758031,1.9308638372956535,4.639072150721583,-0.11773428221441105,2.4034950837517117
2017-03-01,3.7709061603621485,4.443384355839428,3.3528296783894924,3.3321026767828887,-0.1826534266876829,3.567028437362984
2017-04-01,0.09659229504909396,2.07937674397682,-2.485334980247874,-0.04628296748083875,-2.9358324379054386,0.006309439229253482
2017-05-01,1.295155285271296,2.8573357958911236,0.6305176880986951,1.5456019770281324,-2.7159971156408784,1.3689505878618513
2017-06-01,1.3952712077716418,3.791524243339557,-0.5899965659323004,0.045369275335620386,-1.5431758618950988,1.0510825448855412
2017-07-01,0.27040439797150223,-1.9511794848123079,1.0829875128582598,-1.9345049790241144,-1.0162743240395147,0.5405687685352242
2017-08-01,2.330552119176274,3.711795335394912,2.0933434863540445,1.8890970480931635,3.5725400676556567,2.1616768315963015
2017-09-01,0.49346645575614845,2.2340704172197845,-0.025116835153793392,3.979997077221556,0.7177849998214578,0.34907425273187703
2017-10-01,1.4130390825193357,-0.23175140660020785,-1.0116370501658685,-2.6328288325648033,1.856871380060281,1.840953184521368
2017-11-01,2.716200136981746,4.328024759555801,-0.1462702984357508,-0.9349383539202641,3.7504841590156,2.535130855807147
2017-12-01,3.0252209012352616,2.2037419397997025,2.3886755943455054,0.21656512084887974,1.2063066329765775,2.9801244128163984
2018-01-01,0.9313818860330738,0.5727273621241225,-1.2715974139044106,1.8990277859181135,2.6269531789609357,0.9034440372408057
2018-02-01,5.6490902164736845,8.139633627091492,-2.6096246870806707,3.0972711806384257,2.918433546704934,5.266316181218095
2018-03-01,-2.7070417570328877,-0.34346918233469537,-7.174342347765964,-1.5556865771708066,-2.3386812115806115,-2.866197756950448
2018-04-01,-3.090303688648954,-3.838677922537784,1.8783045769280389,0.3997636320518286,1.8234778104726788,-2.409703904502708
2018-05-01,0.5106952111532028,0.2217635416746222,1.8058504620553246,-0.8206525199873588,3.251312005924509,0.5265782040605779
2018-06-01,2.2345117107523724,5.129685502345612,3.4871143954357224,-1.1577660756584058,2.734064398435806,2.507712781104047
2018-07-01,0.3364309120966717,1.346916833818625,3.2659108628883295,-3.3655148514096362,-1.4764380981976364,0.4973470344036674
2018-08-01,3.79088946022689,2.844533862097717,1.7073610036457,-2.350448676539489,-2.334430023910086,3.4323393352100906
2018-09-01,3.254500409555139,5.4865901226104965,2.4888855481313894,-2.157975028942091,0.4441594836074078,3.4269794935925293
2018-10-01,0.4507729734143304,0.12760797647315214,-3.361664779384305,-0.8117068977160081,3.101759176591499,0.09749693719509514
2018-11-01,-5.7908166460355694,-7.5746235119469425,-1.7375670785798396,1.8298118176377087,-4.748625152741233,-6.260278665149039
2018-12-01,1.0945335998198913,-0.9907812702222223,4.0358614684995056,0.4819193278665063,-9.33620767176508,1.169122138103087
2019-01-01,-8.285478979639633,-8.130778802855719,-7.7247946863762165,4.485082366915224,-5.636208237614628,-8.625183030042358
2019-02-01,6.935201733807768,7.589960603988428,11.090133675010222,3.0447617045462976,7.0952010778276335,7.411647827493443
2019-03-01,3.5991833670540903,3.45618355574383,1.7289380594105423,-0.24698621937918422,3.260593781052541,3.943230031207411
2019-04-01,1.5897309950990863,3.6950308044857367,3.2932510445988847,-1.4578097881216492,-0.01881809164877268,1.1835888806851136
2019-05-01,4.25136412248235,5.487492459994632,0.8307774240250394,-0.736958387460867,1.0677080774568006,4.147838302162671
2019-06-01,-5.308910143228043,-6.84702543319657,0.2129307157672769,1.5070629129084396,-5.266903503114166,-5.395492333035127
2019-07-01,5.253422243523176,5.916235464636954,0.5474183430157247,7.3503076896862565,3.0457937204098586,5.475501205732224
2019-08-01,2.3333689617928712,2.9087017392199277,2.471769561892708,0.740333803188127,-0.7281877592860709,2.1527347472544265
2019-09-01,-1.275747099339368,-1.4047449043163165,3.6087993539466603,7.194625240555321,-4.251250271696262,-1.6493185248917062
2019-10-01,1.204514361344612,0.4962756212002995,1.369562099731313,-2.3411131284219557,0.8523598565579374,1.0228786237012994
2019-11-01,2.5335045219348498,4.191491953550633,1.8921615766488005,2.0812024195093026,1.8220691572706431,2.417270542240994
2019-12-01,3.5141110152857085,4.087164785331194,-0.9898625569774752,-2.6856313495621844,0.06871332736478501,3.6500678280396373
2020-01-01,2.5154682035549105,3.7090103165091572,-0.3686908451015447,3.020256146624304,3.765176667896472,2.3870019764491346
2020-02-01,0.6545438664046074,3.3103217486439,2.05872409201224,4.346057126899127,-6.027901576469394,0.6687864295326061
2020-03-01,-7.057221303356041,-5.123037741374198,-6.114989868631254,-0.14127776426801042,-6.597777813855047,-7.1409157071242575
2020-04-01,-12.39566414397198,-7.243135476411994,-18.631425956313237,-0.2218915217438955,-16.265811035057677,-13.589160377461557
2020-05-01,10.786377112334335,12.97818421718995,6.989211496920721,6.515944195699577,-4.435935313138797,10.983945480652924
2020-06-01,5.366432694027913,7.254069005797945,2.263795384841458,2.988401049034749,6.829238514622292,5.989553135711546
2020-07-01,1.7296801707381493,6.196919387906459,1.501341032339251,2.754097541485236,4.735982858491612,2.2455054527507943
2020-08-01,5.894339244791176,7.399647471676697,4.342596488526026,9.98071688821619,5.071905167557812,5.817244113481906
2020-09-01,6.863654094042329,10.589912787279209,0.8410991116315761,0.7113275308698482,4.683968615863828,6.983484693258572
2020-10-01,-3.031749995267294,-4.1420336003723355,-2.980696874836367,-3.6896110142534453,-2.720867651682035,-2.848177740922271
2020-11-01,-2.1945078428324964,-3.161129973087634,-2.32698333579209,-0.8316288822258332,-3.098150185705768,-1.6663266329116821
2020-12-01,9.570558713222741,9.79438243303194,8.468619326139354,-4.95303247214786,8.876680282787504,10.434653113092201
2021-01-01,3.895876396476253,5.210338537275238,1.845947593570531,5.809652270639418,5.799173672074011,4.875677315688138
2021-02-01,-0.14954003774662586,0.9154469788373013,1.6788428219165434,-2.3230341735061684,3.569838454326151,0.5525055897036243
2021-03-01,2.4906427085303684,-0.02741811958279569,3.246471625807903,-5.852951753964591,9.485480905913299,2.877224489097136
2021-04-01,4.033556693010599,1.4276580514459403,4.410736028412907,-1.6127083356227272,0.3104571631543456,3.2674134812372087
2021-05-01,5.474977811382933,5.585259520867852,8.087391046281478,3.042912580419185,7.0672085860732,5.173200050754314
2021-06-01,1.1317402674374824,-0.5149852605025733,1.5371226031879561,7.220023924089189,4.172247814312799,0.9221411456880524
2021-07-01,1.8361439315901003,5.484551681328991,1.8892114712971273,-5.716329432432734,3.56519848421197,2.0424645105814174
2021-08-01,2.69258282347314,3.2278079777997952,4.827063916041986,1.6936027220911385,1.53043123551589,2.0410845678471543
2021-09-01,2.9435052277422233,4.107970473488847,2.4139025747759537,0.10568381213356835,-1.3190770246180272,2.781128589469543
2021-10-01,-4.1798713810634025,-4.786834193653459,-5.389986862097031,-2.883560800027852,4.560748539078675,-4.0215123792912415
2021-11-01,6.211021538444719,6.690330488360632,6.493132938356329,1.039934024072217,5.6724343462290205,5.919966749449719
2021-12-01,-0.11020631875357821,2.4472469437097963,-1.2482041316687167,-0.5221391690895433,-7.310831164632995,-0.7225051753448324
