Date,USE_SMSV_EMA2,UST_SMSV_EMA2,USR_SMSV_EMA2,GC_SMSV_EMA2,BC_SMSV_EMA2,TSE_SMSV_EMA2
2015-12-01,0.83013433108021,1.5972997828191342,0.8138041477968322,-1.5742101823116335,-3.1458813351023327,0.7201124025718564
2016-01-01,0.20513773798870527,0.8988334944055555,0.7331162953019457,-1.361465350065175,-3.6987657751270224,0.03893403347669822
2016-02-01,-0.728805722977269,-0.6119613387576032,0.16969231154913875,0.0010873526096022862,-3.8182077228039564,-1.0122005383077164
2016-03-01,-0.5991774413274236,-0.7937343933323198,0.0697284297906011,2.1909186035262302,-3.108094379137843,-0.8058255725860051
2016-04-01,0.7619342550306438,0.6823817529407623,1.8941916023608114,1.5795112915907439,-1.6399564817133194,0.668426521460682
2016-05-01,0.7870280446588855,-0.047056077888365085,1.2682831261669374,2.2810494083444484,0.6433880390915384,0.7664108316034737
2016-06-01,0.9657694060676584,0.8287268749697662,1.4603638804577002,0.6086263241465726,0.6735187952398147,0.9632122423566296
2016-07-01,0.7440923995999349,0.15906881704143083,2.359604405949029,2.277445603952477,1.4139586069039163,0.7363604849869041
2016-08-01,1.4311599890010216,1.621121406583886,2.927522724227127,2.2302007888817217,-0.2564508208381565,1.47896883367516
2016-09-01,1.1716677400463724,1.5146668582305496,1.5951599239823222,1.1300176134865942,-0.058623859846108704,1.232530118735153
2016-10-01,0.8355588442234583,1.5980534055781974,0.7704789373996423,1.0491991134119676,0.8262948553995436,0.9220266287355207
2016-11-01,0.42292851509841684,1.0349409296944598,-0.3978292072926154,0.24062108652857744,0.5944676750657494,0.39164267795799634
2016-12-01,1.0721420226599239,0.9156161616229599,-0.6570982915735668,-1.4766318493638722,0.8062795254838468,1.214065162020107
2017-01-01,1.1396783617799586,0.8976973355601866,0.012883758429349898,-1.5670068108265214,1.4744253305756132,1.2352247800274294
2017-02-01,1.3962995729716958,1.8049219144491964,0.382446120203306,-0.16469679417922334,1.0633691826287033,1.4943242014680302
2017-03-01,1.9000648411993264,2.318518576516879,1.0104006697175107,0.49628394575958773,0.8194552704061161,1.9332728482810042
2017-04-01,1.457996460258153,2.220707423014955,0.18274033631372524,0.3176195213088647,0.00034568584345210464,1.469121858471227
2017-05-01,1.4558431114732648,2.371315358471813,0.34264855694311075,0.5991646946732899,-0.5387050199437277,1.4776888745923522
2017-06-01,1.4450556473818168,2.674684059714806,0.12211166477247688,0.45262515725795516,-0.7100681860448329,1.3846360044432016
2017-07-01,1.186183764130178,1.6192794897871285,0.3541353077692737,-0.07431652697244566,-0.7675070749540308,1.203672169407203
2017-08-01,1.456331904324119,2.1636176708402965,0.717737588789086,0.4067546371105469,0.2114157502109703,1.436002959776121
2017-09-01,1.2231614134128548,2.154071529024419,0.5221907093799834,1.16441822968043,0.24947794731650177,1.1724985351060524
2017-10-01,1.2838769863514847,1.61699644955274,0.1972936870431363,0.2592111199760326,0.5901474092989609,1.3390054897669992
2017-11-01,1.5985118251074186,2.2510020224157086,0.14349680289021344,0.05310647326990099,1.268222053151792,1.5963514762259614
2017-12-01,1.8914691612336147,2.198652607079741,0.6489369909089953,0.11012571935963152,1.1990078314081523,1.8804011913223682
2018-01-01,1.6515122729036884,1.845187436351894,0.1831984535980074,0.5095681880662415,1.513771169294703,1.6406666203058873
2018-02-01,2.553592237510048,3.267511801417714,-0.4086580589079449,1.0594565755773135,1.8005619957541603,2.4587860569851934
2018-03-01,1.328878743258314,2.352110068934786,-1.852775085698021,0.439348808480614,0.8593218799771359,1.2124771845829307
2018-04-01,0.4323294267937623,1.0431907127259878,-0.908128937356097,0.47527824077799563,1.1485452420580051,0.49851930577848713
2018-05-01,0.5256537013498522,0.9654307135082958,-0.3630972263815464,0.18727120148978962,1.6077617683647132,0.5746104991694849
2018-06-01,0.9067047784568381,1.9011336000817345,0.443584310552916,-0.08902180533635272,1.813863127132445,1.008470197705706
2018-07-01,0.7509217480659385,1.7050548991748415,1.0080091321317497,-0.7924358566300482,1.068921315094117,0.8593330637962658
2018-08-01,1.439994165011137,1.9683023836415232,1.1160346726008714,-1.080937822793017,0.3730425264525065,1.4358979549431576
